learner_id,item_id,skill_id,attempt_order,correct,attempted,paper_year,domain,data_status
SIM_0030,SFLA_2020_Q2_iv,KC05,4,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q1c,KC02,5,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q2_iii,KC04,6,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2019_Q4c_ii,KC09,7,1,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2020_Q1d,KC03,8,0,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q2_iv,KC05,9,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q2_vi,KC05,10,0,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q2_vi,KC05,11,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q2_iii,KC04,12,0,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2020_Q4d,KC09,13,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2019_Q4c_ii,KC09,14,0,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2019_Q2_iv,KC05,15,1,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2020_Q3a,KC06,16,0,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2019_Q4a,KC08,17,0,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2019_Q2_i,KC03,18,1,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2019_Q1b,KC02,19,1,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2020_Q4a,KC08,20,0,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2019_Q2_ii,KC04,21,0,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q2_v,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2020_Q2_v,KC05,2,0,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2020_Q4a,KC08,3,0,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q4b,KC09,4,1,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q3b,KC07,5,1,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2020_Q4c,KC09,6,1,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q1c,KC02,7,0,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q4d,KC09,8,0,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q2_vi,KC04,9,1,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2019_Q2_vii,KC05,10,1,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q1b,KC02,11,0,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2020_Q2_iv,KC05,12,0,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q1c,KC02,13,0,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2019_Q2_iv,KC05,14,0,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q4a,KC08,15,1,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q2_v,KC03,16,1,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2020_Q1d,KC03,17,1,1,2020,sfla,SIMULATED
SIM_0031,SFLA_2019_Q2_iii,KC04,18,1,1,2019,sfla,SIMULATED
SIM_0031,SFLA_2019_Q1c,KC02,19,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_vi,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2019_Q1a_i,KC01,2,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q3b,KC07,3,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q2_iv,KC05,4,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q2_vii,KC05,5,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_iv,KC05,6,0,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2019_Q3b,KC07,7,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q2_v,KC03,8,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q4b,KC09,9,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q2_vii,KC05,10,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_v,KC05,11,1,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_ii,KC04,12,0,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2019_Q3a,KC06,13,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_ii,KC04,14,0,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2019_Q1c,KC02,15,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q4c_ii,KC09,16,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_i,KC03,17,1,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2020_Q4c,KC09,18,0,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2019_Q2_ii,KC04,19,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q4c_i,KC08,20,0,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2019_Q1b,KC02,21,1,1,2019,sfla,SIMULATED
SIM_0032,SFLA_2020_Q2_iv,KC05,22,1,1,2020,sfla,SIMULATED
SIM_0032,SFLA_2020_Q4d,KC09,23,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2020_Q3b,KC07,1,0,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4c_ii,KC09,2,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q4b,KC08,3,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q2_v,KC03,4,1,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4b,KC09,5,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2019_Q2_iii,KC04,6,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q4d,KC09,7,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4c_ii,KC09,8,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q4d,KC09,9,0,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4b,KC09,10,1,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4c_ii,KC09,11,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q2_iii,KC04,12,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q3b,KC07,13,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q3b,KC07,14,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q4b,KC09,15,1,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2019_Q2_ii,KC04,16,0,1,2019,sfla,SIMULATED
SIM_0033,SFLA_2020_Q2_iii,KC04,17,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2020_Q2_iv,KC05,18,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2020_Q1b,KC02,19,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2020_Q4b,KC08,20,1,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2020_Q2_ii,KC04,21,0,1,2020,sfla,SIMULATED
SIM_0033,SFLA_2019_Q3b,KC07,22,0,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2019_Q2_ii,KC04,1,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2019_Q1a_i,KC01,2,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2020_Q3a,KC06,3,0,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2019_Q2_ii,KC04,4,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2020_Q4a,KC08,5,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q2_ii,KC04,6,0,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q4a,KC08,7,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q4a,KC08,8,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2019_Q2_i,KC03,9,0,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2019_Q3a,KC06,10,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2020_Q1b,KC02,11,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q2_iv,KC05,12,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2019_Q2_i,KC03,13,0,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2020_Q3b,KC07,14,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q1c,KC02,15,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2019_Q4c_ii,KC09,16,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2019_Q4b,KC09,17,1,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2019_Q1c,KC02,18,0,1,2019,sfla,SIMULATED
SIM_0034,SFLA_2020_Q1b,KC02,19,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q4d,KC09,20,0,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q2_v,KC05,21,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q3b,KC07,22,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q1d,KC03,23,0,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q4b,KC08,24,1,1,2020,sfla,SIMULATED
SIM_0034,SFLA_2020_Q1a,KC01,25,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q4a,KC08,1,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_vi,KC04,2,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_iv,KC05,3,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q3b,KC07,4,0,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2020_Q1a,KC01,5,0,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2020_Q3a,KC06,6,0,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_iii,KC04,7,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q4b,KC08,8,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2020_Q4d,KC09,9,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_iv,KC05,10,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q1c,KC02,11,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2020_Q1b,KC02,12,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_ii,KC04,13,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q3a,KC06,14,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2020_Q1d,KC03,15,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q1b,KC02,16,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2019_Q4c_i,KC08,17,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q2_iv,KC05,18,1,1,2020,sfla,SIMULATED
SIM_0035,SFLA_2019_Q2_v,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0035,SFLA_2020_Q3b,KC07,20,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q2_iii,KC04,1,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1b,KC02,2,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q2_i,KC03,3,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q4c,KC09,4,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q4c,KC09,5,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2019_Q4c_i,KC08,6,1,1,2019,sfla,SIMULATED
SIM_0036,SFLA_2020_Q2_ii,KC04,7,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1c,KC02,8,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q3a,KC06,9,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1d,KC03,10,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q2_iii,KC04,11,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1d,KC03,12,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q2_iv,KC05,13,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2019_Q1c,KC02,14,0,1,2019,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1b,KC02,15,1,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q3a,KC06,16,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1a,KC01,17,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2020_Q4c,KC09,18,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2019_Q2_i,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1a,KC01,20,0,1,2020,sfla,SIMULATED
SIM_0036,SFLA_2019_Q2_v,KC03,21,0,1,2019,sfla,SIMULATED
SIM_0036,SFLA_2019_Q2_vi,KC04,22,0,1,2019,sfla,SIMULATED
SIM_0036,SFLA_2020_Q1b,KC02,23,1,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2020_Q2_iv,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2019_Q3b,KC07,2,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q1c,KC02,3,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q4c_ii,KC09,4,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q2_vii,KC05,5,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q2_ii,KC04,6,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q2_ii,KC04,7,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2020_Q2_vi,KC05,8,0,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2019_Q1a_i,KC01,9,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q1b,KC02,10,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q4c_ii,KC09,11,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2020_Q3a,KC06,12,1,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2019_Q2_v,KC03,13,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2020_Q2_v,KC05,14,0,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2019_Q2_i,KC03,15,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q1c,KC02,16,1,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2020_Q1c,KC02,17,1,1,2020,sfla,SIMULATED
SIM_0037,SFLA_2019_Q4c_ii,KC09,18,0,1,2019,sfla,SIMULATED
SIM_0037,SFLA_2019_Q4a,KC08,19,0,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2019_Q1a_i,KC01,1,0,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2019_Q2_vi,KC04,2,1,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2019_Q2_iii,KC04,3,1,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2019_Q4c_i,KC08,4,1,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2020_Q2_iii,KC04,5,0,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q4b,KC08,6,1,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q2_iii,KC04,7,0,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q3a,KC06,8,1,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q1d,KC03,9,1,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q3b,KC07,10,0,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2019_Q2_iv,KC05,11,1,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2020_Q4b,KC08,12,0,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2020_Q2_v,KC05,13,1,1,2020,sfla,SIMULATED
SIM_0038,SFLA_2019_Q2_i,KC03,14,1,1,2019,sfla,SIMULATED
SIM_0038,SFLA_2019_Q2_vi,KC04,15,0,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q2_v,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q4a,KC08,2,0,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q2_vi,KC05,3,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2020_Q1c,KC02,4,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2020_Q4c,KC09,5,0,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2020_Q4c,KC09,6,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q1b,KC02,7,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q4c,KC09,8,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q2_v,KC03,9,0,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2019_Q4b,KC09,10,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2019_Q3b,KC07,11,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2019_Q3b,KC07,12,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2019_Q2_ii,KC04,13,0,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q1a,KC01,14,1,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q1b,KC02,15,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q1a,KC01,16,0,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q2_i,KC03,17,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q2_iv,KC05,18,0,1,2020,sfla,SIMULATED
SIM_0039,SFLA_2019_Q4c_ii,KC09,19,1,1,2019,sfla,SIMULATED
SIM_0039,SFLA_2020_Q4d,KC09,20,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q3b,KC07,1,0,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q4b,KC08,2,0,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2019_Q2_i,KC03,3,1,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2019_Q2_v,KC03,4,0,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_ii,KC04,5,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q1a,KC01,6,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_v,KC05,7,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_iv,KC05,8,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_iv,KC05,9,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_iii,KC04,10,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2019_Q1a_i,KC01,11,0,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2019_Q2_iii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2020_Q1c,KC02,13,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2019_Q2_iii,KC04,14,0,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2020_Q2_iv,KC05,15,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q4c,KC09,16,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2020_Q1c,KC02,17,1,1,2020,sfla,SIMULATED
SIM_0040,SFLA_2019_Q4c_ii,KC09,18,1,1,2019,sfla,SIMULATED
SIM_0040,SFLA_2019_Q2_i,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_v,KC03,1,0,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_i,KC03,2,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_vi,KC04,3,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_vii,KC05,4,0,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q1a_i,KC01,5,0,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q1a_i,KC01,6,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2020_Q4b,KC08,7,0,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_ii,KC04,8,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q4b,KC09,9,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_ii,KC04,10,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_iii,KC04,11,0,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_iii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_ii,KC04,13,1,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_i,KC03,14,1,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_i,KC03,15,1,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_ii,KC04,16,0,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_i,KC03,17,0,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q4a,KC08,18,1,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_vi,KC04,19,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q4b,KC09,20,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2020_Q4d,KC09,21,1,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2020_Q2_vi,KC05,22,0,1,2020,sfla,SIMULATED
SIM_0041,SFLA_2019_Q4c_ii,KC09,23,1,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q4c_ii,KC09,24,0,1,2019,sfla,SIMULATED
SIM_0041,SFLA_2019_Q2_ii,KC04,25,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2020_Q3a,KC06,1,0,1,2020,sfla,SIMULATED
SIM_0042,SFLA_2019_Q4b,KC09,2,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q1c,KC02,3,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q2_vi,KC04,4,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q2_vi,KC04,5,0,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q1a_i,KC01,6,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2020_Q3b,KC07,7,0,1,2020,sfla,SIMULATED
SIM_0042,SFLA_2019_Q1a_i,KC01,8,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q2_vi,KC04,9,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2019_Q2_iii,KC04,10,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2020_Q1b,KC02,11,0,1,2020,sfla,SIMULATED
SIM_0042,SFLA_2019_Q2_ii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0042,SFLA_2020_Q2_vi,KC05,13,0,1,2020,sfla,SIMULATED
SIM_0042,SFLA_2020_Q4c,KC09,14,0,1,2020,sfla,SIMULATED
SIM_0042,SFLA_2020_Q4d,KC09,15,0,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2020_Q4b,KC08,1,0,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2019_Q1b,KC02,2,0,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q1b,KC02,3,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2020_Q2_iv,KC05,4,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2019_Q2_v,KC03,5,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q2_vi,KC04,6,0,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q4c_i,KC08,7,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q2_i,KC03,8,0,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2020_Q2_ii,KC04,9,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2020_Q4c,KC09,10,0,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2019_Q3b,KC07,11,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2020_Q4a,KC08,12,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2020_Q1b,KC02,13,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2019_Q2_vii,KC05,14,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2020_Q4d,KC09,15,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2019_Q3a,KC06,16,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q4a,KC08,17,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q2_iv,KC05,18,1,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2019_Q4c_i,KC08,19,0,1,2019,sfla,SIMULATED
SIM_0043,SFLA_2020_Q1c,KC02,20,0,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2020_Q2_ii,KC04,21,1,1,2020,sfla,SIMULATED
SIM_0043,SFLA_2020_Q1c,KC02,22,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_iv,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q4c_i,KC08,2,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q1b,KC02,3,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q4c_ii,KC09,4,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2019_Q2_iv,KC05,5,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2019_Q4a,KC08,6,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_vi,KC05,7,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q2_vii,KC05,8,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q4d,KC09,9,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_ii,KC04,10,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q1c,KC02,11,0,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q4a,KC08,12,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_iii,KC04,13,0,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_v,KC05,14,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q4c_i,KC08,15,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q1d,KC03,16,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q2_vi,KC04,17,0,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2019_Q3a,KC06,18,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_ii,KC04,19,0,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q2_vi,KC04,20,0,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q2_iv,KC05,21,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q2_iv,KC05,22,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2019_Q1a_i,KC01,23,1,1,2019,sfla,SIMULATED
SIM_0044,SFLA_2020_Q1a,KC01,24,1,1,2020,sfla,SIMULATED
SIM_0044,SFLA_2019_Q4c_ii,KC09,25,0,1,2019,sfla,SIMULATED
