user_id,interaction_position,skill_id,actual,bkt_probability,dkt_probability,sakt_probability,total_test_interactions,prior_interactions,Available History Stratum,Training Skill Frequency,skill_tag,Skill Frequency Group,bkt_prediction,bkt_correct,dkt_prediction,dkt_correct,causal_sakt_prediction,causal_sakt_correct,probability_range,class_disagreement,large_probability_disagreement,number_of_correct_models,prediction_pattern
1093256158,136,83,1,0.5293519071261789,0.6136651,0.5763103,207,135,Experienced history (101-500 prior),121375,53,Common skill (top 75%),0,False,1,True,0,False,0.08431319678617466,True,False,1,0-1-0
1387565295,219,57,0,0.6271150983760275,0.71142787,0.7068491,263,218,Experienced history (101-500 prior),62921,2,Common skill (top 75%),0,True,1,False,1,False,0.08431276903653961,True,False,1,0-1-1
508734387,253,7,1,0.5902661045472053,0.67457867,0.6740418,277,252,Experienced history (101-500 prior),36746,113,Common skill (top 75%),0,False,1,True,1,True,0.08431256213980642,True,False,2,0-1-1
807384223,345,23,0,0.6567676600739977,0.74107933,0.7061837,380,344,Experienced history (101-500 prior),45995,137,Common skill (top 75%),0,True,1,False,1,False,0.08431167037033827,True,False,1,0-1-1
363344197,6,35,1,0.6395724028565815,0.71983117,0.7238772,16,5,Cold start (1-5 prior),64888,157,Common skill (top 75%),0,False,1,True,1,True,0.08430478868699764,True,False,2,0-1-1
1500535905,114,21,1,0.5855079777884008,0.66981,0.60673386,148,113,Experienced history (101-500 prior),25731,134,Common skill (top 75%),0,False,1,True,1,True,0.08430201929335579,True,False,2,0-1-1
723162623,553,26,0,0.6501855008386622,0.565885,0.59773946,647,552,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,True,0,True,1,False,0.08430049345722301,True,False,2,0-0-1
889523089,335,74,1,0.6614328253034351,0.5771324,0.64455503,364,334,Experienced history (101-500 prior),14613,43,Common skill (top 75%),0,False,0,False,1,True,0.08430042145287964,True,False,1,0-0-1
525808809,241,26,1,0.6473282963945262,0.7316287,0.65427285,334,240,Experienced history (101-500 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08430041959744772,True,False,2,0-1-1
713332179,534,21,0,0.5708160011282075,0.6176703,0.6551153,629,533,Extensive history (501+ prior),25731,134,Common skill (top 75%),0,True,1,False,1,False,0.08429930524920337,True,False,1,0-1-1
1382353263,385,87,0,0.5561420482308009,0.5114389,0.5957336,472,384,Experienced history (101-500 prior),15196,58,Common skill (top 75%),0,True,0,True,1,False,0.08429467678070068,True,False,2,0-0-1
1989652157,34,30,0,0.5676549953844447,0.6060183,0.65194947,42,33,Developing history (21-50 prior),13366,15,Rare skill (bottom 25%),0,True,1,False,1,False,0.08429446989036604,True,False,1,0-1-1
2123186776,386,103,1,0.6672321937562589,0.58293957,0.66418797,482,385,Experienced history (101-500 prior),85060,8,Common skill (top 75%),0,False,0,False,1,True,0.08429262857452668,True,False,1,0-0-1
2102605698,14,26,1,0.6574205313905733,0.73556393,0.7417121,27,13,Early history (6-20 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08429156196269816,True,False,2,0-1-1
827709001,528,13,1,0.613442595785607,0.6977318,0.65562755,601,527,Extensive history (501+ prior),10352,124,Rare skill (bottom 25%),0,False,1,True,1,True,0.08428919714118133,True,False,2,0-1-1
538395172,808,82,0,0.5367355905815933,0.62102133,0.5873398,868,807,Extensive history (501+ prior),25240,52,Common skill (top 75%),0,True,1,False,1,False,0.08428573977500464,True,False,1,0-1-1
1170683578,302,71,1,0.6419845311846348,0.7172403,0.7262698,317,301,Experienced history (101-500 prior),20139,4,Common skill (top 75%),0,False,1,True,1,True,0.08428525040487322,True,False,2,0-1-1
348176018,249,107,1,0.6542539905527885,0.7194378,0.7385387,314,248,Experienced history (101-500 prior),16785,85,Common skill (top 75%),0,False,1,True,1,True,0.08428469190799637,True,False,2,0-1-1
1455100128,265,96,1,0.5894286521484188,0.67371327,0.67106825,287,264,Experienced history (101-500 prior),26082,72,Common skill (top 75%),0,False,1,True,1,True,0.08428461470109905,True,False,2,0-1-1
889523089,361,64,1,0.5624162406561785,0.6404821,0.6466968,364,360,Experienced history (101-500 prior),12765,31,Rare skill (bottom 25%),0,False,1,True,1,True,0.08428056529780104,True,False,2,0-1-1
1899832966,52,91,0,0.5993604627120196,0.5959153,0.6801955,68,51,Established history (51-100 prior),24105,64,Common skill (top 75%),0,True,1,False,1,False,0.08428019285202026,True,False,1,0-1-1
363849973,523,1,1,0.6680481513258197,0.752327,0.6801991,613,522,Extensive history (501+ prior),66704,10,Common skill (top 75%),0,False,1,True,1,True,0.08427887361085629,True,False,2,0-1-1
385566792,534,41,1,0.5362433580595678,0.5986409,0.6205206,573,533,Extensive history (501+ prior),13984,167,Rare skill (bottom 25%),0,False,1,True,1,True,0.08427723367627205,True,False,2,0-1-1
349632475,128,71,0,0.6319091296754049,0.6064175,0.69069356,195,127,Experienced history (101-500 prior),20139,4,Common skill (top 75%),0,True,1,False,1,False,0.08427608013153076,True,False,1,0-1-1
1728400370,73,26,0,0.6238844134738851,0.6494804,0.70815635,90,72,Established history (51-100 prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.08427193380089515,True,False,1,0-1-1
1782011331,97,109,1,0.5804906464893699,0.6647617,0.65553844,134,96,Established history (51-100 prior),40169,89,Common skill (top 75%),0,False,1,True,1,True,0.08427107559849023,True,False,2,0-1-1
2113672911,276,16,1,0.6496264076164309,0.6837866,0.7338969,280,275,Experienced history (101-500 prior),21495,128,Common skill (top 75%),0,False,1,True,1,True,0.08427050352782572,True,False,2,0-1-1
1274584367,25,26,1,0.6670210809594338,0.7210903,0.75128895,91,24,Developing history (21-50 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08426786948383402,True,False,2,0-1-1
668175528,24,26,1,0.6493542373395692,0.71207243,0.7336178,82,23,Developing history (21-50 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08426354525320423,True,False,2,0-1-1
1382353263,460,91,0,0.5954802571916309,0.6797423,0.62947696,472,459,Experienced history (101-500 prior),24105,64,Common skill (top 75%),0,True,1,False,1,False,0.0842620194769177,True,False,1,0-1-1
2131107310,420,7,1,0.6341835554375808,0.68892175,0.6046609,428,419,Experienced history (101-500 prior),36746,113,Common skill (top 75%),0,False,1,True,1,True,0.08426082134246826,True,False,2,0-1-1
2007987667,31,23,0,0.6699008740347338,0.706345,0.6220904,32,30,Developing history (21-50 prior),45995,137,Common skill (top 75%),0,True,1,False,1,False,0.08425462245941162,True,False,1,0-1-1
285501952,279,88,1,0.6631906848754252,0.57893634,0.6550302,288,278,Experienced history (101-500 prior),30791,60,Common skill (top 75%),0,False,0,False,1,True,0.08425434645074259,True,False,1,0-0-1
1351017294,677,111,1,0.6582561207317348,0.7323801,0.7425065,766,676,Extensive history (501+ prior),63038,90,Common skill (top 75%),0,False,1,True,1,True,0.0842503833271031,True,False,2,0-1-1
285501952,258,85,0,0.6073277528577392,0.6804547,0.6915779,288,257,Experienced history (101-500 prior),55904,55,Common skill (top 75%),0,True,1,False,1,False,0.08425015851921391,True,False,1,0-1-1
862424320,50,109,0,0.5699128172946181,0.5885939,0.6541626,92,49,Developing history (21-50 prior),40169,89,Common skill (top 75%),0,True,0,True,1,False,0.08424976844070298,True,False,2,0-0-1
529748396,172,30,1,0.5522042921254402,0.6096253,0.6364539,234,171,Experienced history (101-500 prior),13366,15,Rare skill (bottom 25%),0,False,1,True,1,True,0.08424963443782274,True,False,2,0-1-1
1831566160,49,26,1,0.6287516368471311,0.5445064,0.5861338,73,48,Developing history (21-50 prior),259353,143,Common skill (top 75%),0,False,0,False,1,True,0.08424526582586034,True,False,1,0-0-1
1148545142,1069,95,1,0.6063933074142718,0.57180107,0.65604335,1081,1068,Extensive history (501+ prior),29451,7,Common skill (top 75%),0,False,0,False,1,True,0.08424228429794312,True,False,1,0-0-1
1448417997,448,82,1,0.5887550358656576,0.6581483,0.6729962,517,447,Experienced history (101-500 prior),25240,52,Common skill (top 75%),0,False,1,True,1,True,0.08424118710721229,True,False,2,0-1-1
1781669711,155,46,0,0.6540805639239665,0.5698395,0.609728,185,154,Experienced history (101-500 prior),43887,173,Common skill (top 75%),0,True,0,True,1,False,0.08424108638490402,True,False,2,0-0-1
966479382,8,103,0,0.5845239283893648,0.5236115,0.6078524,28,7,Early history (6-20 prior),85060,8,Common skill (top 75%),0,True,0,True,1,False,0.08424091339111328,True,False,2,0-0-1
941373927,32,78,1,0.6105834274249523,0.6948243,0.6497082,42,31,Developing history (21-50 prior),24970,48,Common skill (top 75%),0,False,1,True,1,True,0.08424085092969247,True,False,2,0-1-1
1554455246,60,26,1,0.644509673320831,0.693906,0.72874856,96,59,Established history (51-100 prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08423888663095125,True,False,2,0-1-1
1683168343,232,3,1,0.607423781873195,0.6697693,0.6916588,314,231,Experienced history (101-500 prior),92824,106,Common skill (top 75%),0,False,1,True,1,True,0.08423501300671832,True,False,2,0-1-1
868388429,1794,95,0,0.5546956908716396,0.6389303,0.566385,1834,1793,Extensive history (501+ prior),29451,7,Common skill (top 75%),0,True,1,False,0,True,0.08423462986810648,True,False,2,0-1-0
1311501895,241,85,0,0.5504706988260948,0.5629583,0.6347045,306,240,Experienced history (101-500 prior),55904,55,Common skill (top 75%),0,True,0,True,1,False,0.08423377180836567,True,False,2,0-0-1
777385154,1323,35,1,0.5200245908901391,0.57412356,0.6042535,1341,1322,Extensive history (501+ prior),64888,157,Common skill (top 75%),0,False,0,False,1,True,0.08422888000753548,True,False,1,0-0-1
1290159150,113,97,1,0.5725508972706277,0.5123424,0.5965643,121,112,Experienced history (101-500 prior),133820,73,Common skill (top 75%),0,False,0,False,1,True,0.08422189950942993,True,False,1,0-0-1
1804094777,122,12,0,0.5716619805988195,0.6469242,0.6558828,138,121,Experienced history (101-500 prior),24753,123,Common skill (top 75%),0,True,1,False,1,False,0.08422079518471937,True,False,1,0-1-1
1943323565,190,114,0,0.6690893815760794,0.7533054,0.72447443,265,189,Experienced history (101-500 prior),85562,96,Common skill (top 75%),0,True,1,False,1,False,0.08421599399993984,True,False,1,0-1-1
1464310587,118,64,0,0.5624162406561785,0.5726308,0.64663106,190,117,Experienced history (101-500 prior),12765,31,Rare skill (bottom 25%),0,True,0,True,1,False,0.08421482137461378,True,False,2,0-0-1
1339125156,309,77,1,0.5685398634079629,0.52684903,0.6110598,326,308,Experienced history (101-500 prior),20222,47,Common skill (top 75%),0,False,0,False,1,True,0.08421075344085693,True,False,1,0-0-1
963659951,81,44,0,0.6265311670617357,0.6026897,0.54232115,89,80,Established history (51-100 prior),19501,170,Common skill (top 75%),0,True,1,False,0,True,0.08421002152722035,True,False,2,0-1-0
1599990763,90,46,0,0.6275542462438939,0.70673484,0.7117619,138,89,Established history (51-100 prior),43887,173,Common skill (top 75%),0,True,1,False,1,False,0.08420764559799454,True,False,1,0-1-1
648519352,31,36,1,0.634756533250193,0.71450216,0.7189641,51,30,Developing history (21-50 prior),25056,159,Common skill (top 75%),0,False,1,True,1,True,0.08420756663384021,True,False,2,0-1-1
1675049438,244,88,1,0.6413989650405252,0.60056835,0.5571924,284,243,Experienced history (101-500 prior),30791,60,Common skill (top 75%),0,False,1,True,0,False,0.08420657984383939,True,False,1,0-1-0
1897683113,362,22,1,0.6594249533521523,0.6963466,0.61214185,404,361,Experienced history (101-500 prior),211921,136,Common skill (top 75%),0,False,1,True,1,True,0.08420473337173462,True,False,2,0-1-1
2037449236,49,57,1,0.6694617866418051,0.63237053,0.58525795,60,48,Developing history (21-50 prior),62921,2,Common skill (top 75%),0,False,1,True,1,True,0.08420383919688934,True,False,2,0-1-1
811136730,12,111,1,0.6620746234455661,0.6242852,0.57787246,16,11,Early history (6-20 prior),63038,90,Common skill (top 75%),0,False,1,True,0,False,0.08420216832547944,True,False,1,0-1-0
1607997736,20,109,0,0.5699128172946181,0.65411454,0.6398235,27,19,Early history (6-20 prior),40169,89,Common skill (top 75%),0,True,1,False,1,False,0.08420172709701401,True,False,1,0-1-1
947153920,131,64,1,0.5790593552445022,0.55149525,0.63569474,157,130,Experienced history (101-500 prior),12765,31,Rare skill (bottom 25%),0,False,0,False,1,True,0.08419948816299438,True,False,1,0-0-1
686559392,99,50,1,0.6055736616834442,0.650492,0.6897723,126,98,Established history (51-100 prior),29054,179,Common skill (top 75%),0,False,1,True,1,True,0.08419864618932804,True,False,2,0-1-1
261092287,21,83,0,0.5926073404670792,0.5419951,0.62619275,27,20,Early history (6-20 prior),121375,53,Common skill (top 75%),0,True,0,True,1,False,0.08419764041900635,True,False,2,0-0-1
1843553643,57,91,0,0.5993604627120196,0.61640894,0.53221256,91,56,Established history (51-100 prior),24105,64,Common skill (top 75%),0,True,1,False,0,True,0.08419638872146606,True,False,2,0-1-0
2001949045,3987,7,0,0.5859179901247952,0.67011404,0.64451116,4073,3986,Extensive history (501+ prior),36746,113,Common skill (top 75%),0,True,1,False,1,False,0.08419605024996069,True,False,1,0-1-1
1382353263,436,42,1,0.6651649050533508,0.74936014,0.7187663,472,435,Experienced history (101-500 prior),20800,168,Common skill (top 75%),0,False,1,True,1,True,0.08419523908498538,True,False,2,0-1-1
1345259545,474,105,1,0.5808765605841092,0.6650715,0.64459485,550,473,Experienced history (101-500 prior),117806,82,Common skill (top 75%),0,False,1,True,1,True,0.08419492684264862,True,False,2,0-1-1
1239870492,147,48,1,0.5767081425499032,0.508683,0.5928772,236,146,Experienced history (101-500 prior),18033,175,Common skill (top 75%),0,False,0,False,1,True,0.08419418334960938,True,False,1,0-0-1
1396765035,53,83,0,0.5571590222352033,0.5814638,0.6413523,86,52,Established history (51-100 prior),121375,53,Common skill (top 75%),0,True,0,True,1,False,0.08419327364034601,True,False,2,0-0-1
1080616795,73,14,1,0.6271690288762712,0.7113617,0.69578403,92,72,Established history (51-100 prior),23448,125,Common skill (top 75%),0,False,1,True,1,True,0.08419267738059522,True,False,2,0-1-1
333330742,97,26,1,0.6451892004325539,0.5609985,0.6346701,109,96,Established history (51-100 prior),259353,143,Common skill (top 75%),0,False,0,False,1,True,0.08419070103909077,True,False,1,0-0-1
554694194,179,78,1,0.5751204520902489,0.62840986,0.6593084,253,178,Experienced history (101-500 prior),24970,48,Common skill (top 75%),0,False,1,True,1,True,0.0841879218378212,True,False,2,0-1-1
1086717094,24,57,1,0.616956948357935,0.6187683,0.5345804,93,23,Developing history (21-50 prior),62921,2,Common skill (top 75%),0,False,1,True,0,False,0.08418786525726318,True,False,1,0-1-0
436242550,417,79,1,0.5824973417629616,0.64758986,0.6666827,467,416,Experienced history (101-500 prior),16990,49,Common skill (top 75%),0,False,1,True,1,True,0.08418537842136453,True,False,2,0-1-1
1595819951,101,90,1,0.6629070884443986,0.747092,0.72332335,156,100,Established history (51-100 prior),99789,62,Common skill (top 75%),0,False,1,True,1,True,0.08418492014629964,True,False,2,0-1-1
1774068161,100,21,1,0.6097752939313922,0.6939585,0.66834855,123,99,Established history (51-100 prior),25731,134,Common skill (top 75%),0,False,1,True,1,True,0.08418322695789004,True,False,2,0-1-1
1856692107,18,26,1,0.6573019173686154,0.59787285,0.57311904,34,17,Early history (6-20 prior),259353,143,Common skill (top 75%),0,False,1,True,0,False,0.08418287306472139,True,False,1,0-1-0
1693707400,367,47,1,0.5236965040518474,0.5807921,0.6078771,421,366,Experienced history (101-500 prior),23559,174,Common skill (top 75%),0,False,0,False,1,True,0.08418057162030224,True,False,1,0-0-1
1709565487,254,111,1,0.6514994308102586,0.58075696,0.6649348,334,253,Experienced history (101-500 prior),63038,90,Common skill (top 75%),0,False,0,False,1,True,0.08417785167694092,True,False,1,0-0-1
2105091803,58,47,1,0.5576579637299149,0.6418352,0.5913973,59,57,Established history (51-100 prior),23559,174,Common skill (top 75%),0,False,1,True,1,True,0.08417724897760459,True,False,2,0-1-1
1541552724,15,43,1,0.6663210843020104,0.5821448,0.58996606,59,14,Early history (6-20 prior),24331,17,Common skill (top 75%),0,False,0,False,1,True,0.0841762874537133,True,False,1,0-0-1
672022389,195,28,1,0.6531581903281547,0.6844859,0.7373269,245,194,Experienced history (101-500 prior),34315,147,Common skill (top 75%),0,False,1,True,1,True,0.08416872970434652,True,False,2,0-1-1
1841451694,21,74,1,0.5320238177557683,0.61619234,0.58445454,70,20,Early history (6-20 prior),14613,43,Common skill (top 75%),0,False,1,True,1,True,0.08416852309506173,True,False,2,0-1-1
2074214960,1075,22,0,0.5988810428983978,0.5726034,0.6567717,1123,1074,Extensive history (501+ prior),211921,136,Common skill (top 75%),0,True,0,True,1,False,0.08416831493377686,True,False,2,0-0-1
2030453150,37,36,1,0.634756533250193,0.6697568,0.7189207,45,36,Developing history (21-50 prior),25056,159,Common skill (top 75%),0,False,1,True,1,True,0.08416417445244373,True,False,2,0-1-1
1390458179,69,53,0,0.5888379683125127,0.6729991,0.6480685,87,68,Established history (51-100 prior),25421,181,Common skill (top 75%),0,True,1,False,1,False,0.08416111568330642,True,False,1,0-1-1
1625137971,593,21,1,0.6031334725310554,0.64456123,0.5604021,652,592,Extensive history (501+ prior),25731,134,Common skill (top 75%),0,False,1,True,0,False,0.08415913581848145,True,False,1,0-1-0
1390458179,71,53,1,0.5838039222496456,0.6503845,0.66796213,87,70,Established history (51-100 prior),25421,181,Common skill (top 75%),0,False,1,True,1,True,0.08415821163478432,True,False,2,0-1-1
1475850480,1933,36,1,0.6697487774870564,0.6732829,0.7539067,1958,1932,Extensive history (501+ prior),25056,159,Common skill (top 75%),0,False,1,True,1,True,0.08415794935010179,True,False,2,0-1-1
1642188497,11,24,1,0.6563148164433148,0.5721578,0.63637966,60,10,Early history (6-20 prior),38740,138,Common skill (top 75%),0,False,0,False,1,True,0.08415701624571348,True,False,1,0-0-1
1312698819,67,53,0,0.6402016456012922,0.5560457,0.609936,72,66,Established history (51-100 prior),25421,181,Common skill (top 75%),0,True,0,True,1,False,0.0841559345607954,True,False,2,0-0-1
999453979,143,111,1,0.6248140235529904,0.5808625,0.66501683,148,142,Experienced history (101-500 prior),63038,90,Common skill (top 75%),0,False,0,False,1,True,0.08415430784225464,True,False,1,0-0-1
995172737,53,35,1,0.6645594224695739,0.7216485,0.74871063,118,52,Established history (51-100 prior),64888,157,Common skill (top 75%),0,False,1,True,1,True,0.08415120985464486,True,False,2,0-1-1
675488940,186,103,0,0.5669121396937689,0.5120831,0.5962307,202,185,Experienced history (101-500 prior),85060,8,Common skill (top 75%),0,True,0,True,1,False,0.08414757251739502,True,False,2,0-0-1
1993174267,41,71,0,0.6319091296754049,0.55849266,0.6426396,70,40,Developing history (21-50 prior),20139,4,Common skill (top 75%),0,True,0,True,1,False,0.08414691686630249,True,False,2,0-0-1
74336239,814,62,1,0.6540547372006891,0.7124141,0.73820144,894,813,Extensive history (501+ prior),105938,27,Common skill (top 75%),0,False,1,True,1,True,0.08414670217995668,True,False,2,0-1-1
712044430,454,71,1,0.6151840354854585,0.5721887,0.65633506,471,453,Experienced history (101-500 prior),20139,4,Common skill (top 75%),0,False,0,False,1,True,0.08414638042449951,True,False,1,0-0-1
907585847,11,1,1,0.5541084103082592,0.63825095,0.6081002,14,10,Early history (6-20 prior),66704,10,Common skill (top 75%),0,False,1,True,1,True,0.084142536690337,True,False,2,0-1-1
161949379,95,12,0,0.5716619805988195,0.65148765,0.655803,156,94,Established history (51-100 prior),24753,123,Common skill (top 75%),0,True,1,False,1,False,0.0841410441700099,True,False,1,0-1-1
37318605,164,92,1,0.5626699379282956,0.55244213,0.6365791,227,163,Experienced history (101-500 prior),20036,65,Common skill (top 75%),0,False,0,False,1,True,0.084136962890625,True,False,1,0-0-1
686559392,124,103,0,0.5894177693442182,0.599495,0.6735532,126,123,Experienced history (101-500 prior),85060,8,Common skill (top 75%),0,True,1,False,1,False,0.08413545903407771,True,False,1,0-1-1
679588798,86,36,1,0.6321659776304461,0.67925197,0.71629983,130,85,Established history (51-100 prior),25056,159,Common skill (top 75%),0,False,1,True,1,True,0.08413385423677189,True,False,2,0-1-1
1285066801,145,83,1,0.6071136668474514,0.6912474,0.63697267,158,144,Experienced history (101-500 prior),121375,53,Common skill (top 75%),0,False,1,True,1,True,0.0841337367742222,True,False,2,0-1-1
1816075162,34,85,1,0.5604016436876174,0.64452976,0.6103353,43,33,Developing history (21-50 prior),55904,55,Common skill (top 75%),0,False,1,True,1,True,0.08412811619626326,True,False,2,0-1-1
499749908,32,26,0,0.6675666862430616,0.6733894,0.7516942,86,31,Developing history (21-50 prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.08412751618003411,True,False,1,0-1-1
1850546091,127,105,1,0.6428742594374051,0.72699857,0.7228816,181,126,Experienced history (101-500 prior),117806,82,Common skill (top 75%),0,False,1,True,1,True,0.0841243081437717,True,False,2,0-1-1
1729693849,1314,26,1,0.6457163818245291,0.68292636,0.7298401,1332,1313,Extensive history (501+ prior),259353,143,Common skill (top 75%),0,False,1,True,1,True,0.08412371798702489,True,False,2,0-1-1
2086820716,55,71,0,0.6319091296754049,0.6767289,0.7160311,59,54,Established history (51-100 prior),20139,4,Common skill (top 75%),0,True,1,False,1,False,0.08412194484852087,True,False,1,0-1-1
684474642,185,109,1,0.5742466422124576,0.6583662,0.5760915,207,184,Experienced history (101-500 prior),40169,89,Common skill (top 75%),0,False,1,True,0,False,0.08411956109564789,True,False,1,0-1-0
1022502870,54,114,0,0.5939023369483821,0.64307564,0.55895615,77,53,Established history (51-100 prior),85562,96,Common skill (top 75%),0,True,1,False,0,True,0.08411949872970581,True,False,2,0-1-0
181439339,41,71,1,0.6319091296754049,0.57407665,0.6581959,71,40,Developing history (21-50 prior),20139,4,Common skill (top 75%),0,False,0,False,1,True,0.08411926031112671,True,False,1,0-0-1
170006755,28,80,1,0.584030250330872,0.6631399,0.66814893,30,27,Developing history (21-50 prior),19989,50,Common skill (top 75%),0,False,1,True,1,True,0.08411868451028404,True,False,2,0-1-1
791647346,11,71,1,0.6319091296754049,0.54779196,0.61629415,54,10,Early history (6-20 prior),20139,4,Common skill (top 75%),0,False,0,False,1,True,0.0841171718201803,True,False,1,0-0-1
1596983365,14,57,0,0.6569478622028316,0.7410647,0.69661826,103,13,Early history (6-20 prior),62921,2,Common skill (top 75%),0,True,1,False,1,False,0.08411686510353433,True,False,1,0-1-1
1973395697,45,79,1,0.5464746217875768,0.58367145,0.63059145,86,44,Developing history (21-50 prior),16990,49,Common skill (top 75%),0,False,0,False,1,True,0.08411683033415784,True,False,1,0-0-1
1468491496,59,85,0,0.5604016436876174,0.61344844,0.6445144,145,58,Established history (51-100 prior),55904,55,Common skill (top 75%),0,True,1,False,1,False,0.08411273819791121,True,False,1,0-1-1
1494560632,675,40,1,0.6544388043436967,0.73854846,0.72303534,732,674,Extensive history (501+ prior),21756,166,Common skill (top 75%),0,False,1,True,1,True,0.08410965327883135,True,False,2,0-1-1
5091534,38,26,1,0.6393649998726655,0.55525583,0.61013204,59,37,Developing history (21-50 prior),259353,143,Common skill (top 75%),0,False,0,False,1,True,0.08410916958473214,True,False,1,0-0-1
1676516651,2056,97,1,0.6585685019231835,0.7426731,0.7083576,2079,2055,Extensive history (501+ prior),133820,73,Common skill (top 75%),0,False,1,True,1,True,0.0841045971178016,True,False,2,0-1-1
1550325330,219,39,0,0.5620277781335872,0.53592116,0.6200251,236,218,Experienced history (101-500 prior),39579,161,Common skill (top 75%),0,True,0,True,1,False,0.08410394191741943,True,False,2,0-0-1
653898730,92,24,0,0.6105983340051093,0.69470173,0.68585825,122,91,Established history (51-100 prior),38740,138,Common skill (top 75%),0,True,1,False,1,False,0.08410339719987725,True,False,1,0-1-1
737908642,33,97,1,0.5460618473214954,0.6301625,0.61873585,81,32,Developing history (21-50 prior),133820,73,Common skill (top 75%),0,False,1,True,1,True,0.0841006301717907,True,False,2,0-1-1
684420716,633,44,0,0.596854093426217,0.54513466,0.6292332,667,632,Extensive history (501+ prior),19501,170,Common skill (top 75%),0,True,0,True,1,False,0.08409851789474487,True,False,2,0-0-1
1600172212,156,91,0,0.5709640979012095,0.61079735,0.6550619,214,155,Experienced history (101-500 prior),24105,64,Common skill (top 75%),0,True,1,False,1,False,0.08409780271448264,True,False,1,0-1-1
1436567260,197,100,1,0.6613848658347605,0.6496365,0.7337343,213,196,Experienced history (101-500 prior),10088,76,Rare skill (bottom 25%),0,False,1,True,1,True,0.08409780263900757,True,False,2,0-1-1
51906721,35,62,0,0.5690661527321473,0.61652845,0.5324309,55,34,Developing history (21-50 prior),105938,27,Common skill (top 75%),0,True,1,False,0,True,0.08409756422042847,True,False,2,0-1-0
371143795,211,16,1,0.6149679107136149,0.6990636,0.6974934,213,210,Experienced history (101-500 prior),21495,128,Common skill (top 75%),0,False,1,True,1,True,0.08409568839603476,True,False,2,0-1-1
73568095,1909,83,0,0.5644461796686076,0.64854,0.63672465,1927,1908,Extensive history (501+ prior),121375,53,Common skill (top 75%),0,True,1,False,1,False,0.08409384032040612,True,False,1,0-1-1
1525349542,17,26,1,0.671824524664773,0.5877331,0.6405007,34,16,Early history (6-20 prior),259353,143,Common skill (top 75%),1,True,0,False,1,True,0.0840914347409144,True,False,2,1-0-1
2091278496,46,71,0,0.6319091296754049,0.5838258,0.6679171,47,45,Developing history (21-50 prior),20139,4,Common skill (top 75%),0,True,0,True,1,False,0.08409124612808228,True,False,2,0-0-1
2852406,172,57,0,0.6709677022913485,0.7139449,0.75505716,227,171,Experienced history (101-500 prior),62921,2,Common skill (top 75%),0,True,1,False,1,False,0.08408945379461952,True,False,1,0-1-1
1255879432,53,114,0,0.5593404718791644,0.60177654,0.64342976,72,52,Established history (51-100 prior),85562,96,Common skill (top 75%),0,True,1,False,1,False,0.08408928428538642,True,False,1,0-1-1
1270141570,180,45,0,0.6097145126072432,0.6447337,0.6938033,222,179,Experienced history (101-500 prior),10898,172,Rare skill (bottom 25%),0,True,1,False,1,False,0.08408879778704392,True,False,1,0-1-1
1417999800,339,26,0,0.6470113366189321,0.7262818,0.7310955,403,338,Experienced history (101-500 prior),259353,143,Common skill (top 75%),0,True,1,False,1,False,0.08408415622088117,True,False,1,0-1-1
682796484,22,15,0,0.6431685351378469,0.6586509,0.57457215,52,21,Developing history (21-50 prior),16852,127,Common skill (top 75%),0,True,1,False,0,True,0.08407872915267944,True,False,2,0-1-0
1335112651,262,112,1,0.5804372088097238,0.6402014,0.6645158,288,261,Experienced history (101-500 prior),36205,91,Common skill (top 75%),0,False,1,True,1,True,0.08407858451379302,True,False,2,0-1-1
1086717094,65,29,0,0.6237332170316898,0.53965914,0.59229445,93,64,Established history (51-100 prior),35585,148,Common skill (top 75%),0,True,0,True,1,False,0.08407407453748816,True,False,2,0-0-1
1693707400,329,66,1,0.6230597016110239,0.64646316,0.70713377,421,328,Experienced history (101-500 prior),17188,33,Common skill (top 75%),0,False,1,True,1,True,0.08407406837798981,True,False,2,0-1-1
156805146,111,0,1,0.5981921179638576,0.6822662,0.68148404,128,110,Experienced history (101-500 prior),97814,1,Common skill (top 75%),0,False,1,True,1,True,0.0840740577830601,True,False,2,0-1-1
238995745,28,86,0,0.5007186179081873,0.54661036,0.5847893,42,27,Developing history (21-50 prior),10287,57,Rare skill (bottom 25%),0,True,0,True,1,False,0.0840706582148596,True,False,2,0-0-1
200561823,771,88,1,0.5774924238378589,0.6571595,0.66156155,810,770,Extensive history (501+ prior),30791,60,Common skill (top 75%),0,False,1,True,1,True,0.08406912487201046,True,False,2,0-1-1
871947912,191,30,1,0.594645013171988,0.64431477,0.67871267,217,190,Experienced history (101-500 prior),13366,15,Rare skill (bottom 25%),0,False,1,True,1,True,0.08406765286271045,True,False,2,0-1-1
368596347,317,40,1,0.5966905471482454,0.666346,0.68075615,365,316,Experienced history (101-500 prior),21756,166,Common skill (top 75%),0,False,1,True,1,True,0.08406560452793255,True,False,2,0-1-1
